site,attraction_location,total_reviews,date_dataAccess,page_nbr,title,full_review,date,userName,device,userLocation
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",86,Awesome,Can't help but marvel at the architectural genius of those days. Just amazing when you visit and wonder how this magnificent structure was curved out of stone and stands to-date as was then.,"November 14, 2012",smwelu,NA,"Nairobi, Kenya"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",86,Amazing,"It's just amazing to see how people in the olden days applied technology and how that technology isn't accessible today. Reminds me of the pyramids, same concept, very sophisticated technology in my view","November 14, 2012",smwelu,NA,"Nairobi, Kenya"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",86,Unbelievable,"How anyone would even CONCEIVE of accomplishing this is beyond me. The churches, dating back to the 11th and 12th centuries and earlier were carved out of the rock with hand tools. They are phenomenal, beautiful and moving.","November 13, 2012",Linda D,NA,"Sudbury, Canada"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",86,Rock Churches,"We were there during a funeral, it was like going back hundreds of years in time. Raiders of the Lost Ark all over again.","November 13, 2012",Cassandra S,NA,Woodland
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",86,living rocks,Those beautiful rock hewn churches are simply they are amazing! 3days recommend to stay in lalibela and to visit monastery’s around lalibela.,"November 12, 2012",mollakassaw5,NA,lalibela
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",86,living rocks,Those beautiful rock hewn churches are simply they are amazing! 3days recommend to stay in lalibela and to visit around lalibela monastery’s,"November 12, 2012",mollakassaw5,NA,lalibela
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",86,Beautiful,If you could only choose one church to visit in all of Lalibela this is the one to visit. Its incredibly well preserved on the outside and was definitely the highlight of my Lalibela trip. The inside is nothing spectacular.,"November 12, 2012",skelmoss,NA,"Gonder, Ethiopia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",86,Rock hewn history,"Easily doable in a single day, the churches are a fascinating look into the history of religious Lalibela. The official guides are knowledgeable and make the trip painless. We paid 400 birr for a guide, although anywhere between 300-400 is a reasonable price. 30 birr...More","November 8, 2012",jasondotmcdermott,NA,"Sydney, Australia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,great,"amazing place to see! Absolutely breath taking and wondrous. . .
People around are friendly and nice too.","November 6, 2012",Ene H,NA,"Addis Ababa, Ethiopia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,The key to touring Lalibela is an exellent guide!,"We thoroughly enjoyed trekking through Lalibela. It's really an incredible site to see churches so well preserved. Having previously visited Petra in Jordan, we would place these ruins on the same level (if not more impressive). Every site is very accessible, and it's a profound...More","November 5, 2012",NickiMaus,NA,"Dubai, United Arab Emirates"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,the churches of Lalibela are a must to see for all citizens of the world,"All the magic and incredible churches, hard to believe made by man. really. i have traveled some countries in Africa, So far Lalibela ranks the best by far.","November 2, 2012",Malu21David,NA,Castellon
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,Rock Hewn churches,These were so atmospheric and out of this world. It is incredible to think these were built so many years ago. The photographs that you can take our incredible.,"October 22, 2012",6monthsEthiopia,NA,"Gonder, Ethiopia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,Extraordinary!,"It's almost impossible to imagine how they could have made it 900 years ago. . .absolutely beautiful and perceptive, clearly made by the wise!","October 20, 2012",EneHiwot,NA,"Addis Ababa, Ethiopia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,Literally stunning!,"Wonderful heritage everyone has to see. Beautiful weather, kind people, great places to stay at like Lalibela Lodge. . .it's like a time machine taking me to good times.","October 20, 2012",EneHiwot,NA,"Addis Ababa, Ethiopia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,Excellent visit at Lalibela by Witness Ethiopia Tours,"We had an excellent visit to the rock churches of Lalibela, those churches are unique and not in any way similar to other churches in","October 19, 2012",EthiotripF,NA,"Addis Ababa, Ethiopia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,An ancient living monument,"The ancient churches, carved from single rock are still being used by the Orthodox Christians of Lalibela today. Here you really are taken back into time and even for those who are not religious at all, these churches leave an incling of faith, hope... Absolutely,...More","October 18, 2012",Hinashah,NA,"London, United Kingdom"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,The highlight...,St George's church was the last of the eleven churches to be built by King Lalibela...and by then he mastered the trade so to say. Perhaps the most beautiful and perfect of them all....like a home run. But experiencing Lalibela is much more than that...this...More,"October 13, 2012",Kermit C,NA,Geneva
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",87,A must see,"Arriving at Lalibela we had read about the churches in the guide book, but were not prepared for how amazing the churches are. They should make it onto one of the world wonder lists.
Negative; you are likely to get ripped off by your guide,...More","October 10, 2012",Freja A,NA,"Lagos, Nigeria"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,The higlight of the Church Tour,"The cross-shaped monolithic Church of St. George is the jewel in the crown of Lalibela's churches. As with all the churches, there's a fair amount of hiking up and down to see it, but definitely worth the effort.","October 9, 2012",Keith R,NA,"Hong Kong, China"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,Well worth visiting,"The Churches of Lalibela are most likely the reason you've visited the town anyway, so are pretty much a ""must-do"". But the monolithic (carved from solid stone) churches are very impressive in their own right with so much history, and they also highlight what can...More","October 9, 2012",Keith R,NA,"Hong Kong, China"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,Very special,"The churches are very beautiful. It's a pity that the roofs constructed to protect them were done in such a poor fashion and without any thought really, it ruins the view.
This is probably why the Church of St.George is the most photographed, cause it...More","October 4, 2012",ornoga,NA,"Rehovot, Israel"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,Most famous,"Beautifully worked and preserved. The best of the lot. A functioning church to enjoy. Apart from the main clusters so if you don't hire a guide be sure to visit this one,","October 1, 2012",Ray5823,NA,"Santa Fe, New Mexico"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,Unique experience,"beautiful structures carved in rock, centuries old. Lots of climbing but well worth the effort. Not to be missed.","October 1, 2012",Ray5823,NA,"Santa Fe, New Mexico"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,"Unforgettable,","I'm from Europe, quite used to being around ancient monuments etc. But the churches of Lalibela blew me away: the engineering, the history, hidden away in the highlands of Ethiopia. The informative guides, and the yarns they spun.
Another world.
Go in the low season,...More","September 30, 2012",facebook56,NA,"Melbourne, Australia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,Beautiful and full of history!,"I had never heard of ""The Petra of Africa"" prior to my travels to Ethiopia to visit a friend who moved there. This might be my ignorance but I don't think that the churches of Lalibela are as well-known around the world as they should...More","September 26, 2012",zararock,NA,"Lisbon, Portugal"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,Totaly breathtaking,"The Churches are magnificent and a must if you visit Ethiopia
The visit has given me sweet memorys and pictures. The place is Holy and you feel it. The churches are as close to a wonder you can come in my opinion.","September 13, 2012",Rickard F,NA,"Malmo, Sweden"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,Astounding!,This Church can't be missed. It is the higlight of the churches in the area. It is the biggest free standing monolithic church.,"August 29, 2012",Danielle C,NA,"Dhaka City, Bangladesh"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",88,Getting transported back in time in Lalibela's Churches,"My sister and I travelled through Ethiopia in February 2012 and Lalibela was our favorite stop. Seeing the 11 rock-hewn Churches, walking through the narrow passages (not to forget the passage of hell) and gullies transported us back in time. We were fortunate to have...More","August 28, 2012",karunanain,NA,"New Delhi, India"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",89,Living History,"If you are able go just after the services so that you get to see all the worshippers dressed in white, its an amazing sight","August 26, 2012",SaudiArabia1002,NA,Saudi Arabia
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",89,Nothing that I have seen before,"The churches of Lalibela is something that is very difficult to describe in a few short words but it maybe the best description could be ""unique"". It is worth including it in a trip if at all possible.","August 21, 2012",christiaang,NA,Laos
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",89,Interesting. Adventurous. Inspiring.,"Really this place has some mystery, some intrigue and some marvels. You do need a pair of shoes with good grip as the rocks can be very slippery but we enjoyed our three days here immensely! We also visited Axum but didn't find it as...More","August 19, 2012",Magpiesong,NA,NA
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",89,The most impressive church,The church is the last one built that represent all the lessons learnt by contructing the other ten. The best is to have a good local guide providing all the explanations and theories regarding this church,"August 16, 2012",Angel C,NA,"Addis Ababa, Ethiopia"
lalibela,"Lalibela 1000, Ethiopia",1433,"December 21, 2017",89,Astonishing,"The photos did not speak properly about the place, more than the churches it is the spirit around what impressed me, incredible experience. It is a living monument!","August 16, 2012",Angel C,NA,"Addis Ababa, Ethiopia"
